"x"
54,5512780109007
40,5419536673255
6,65250640275891
37,3518775496723
4,92442033987175
52,2467611706138
41,2258705068944
-2,10496980223934
16,9178431202873
-15,6918675656658
33,8850311511584
34,1357112333504
5,24019457275186
80,4508421405106
49,7409829088258
46,2532368850033
6,23023841039489
51,3972826028613
-9,9238095081712
11,0546721298343
32,8584655182368
46,4895071072799
41,5476065469662
1,07991896984205
37,5520468132764
2,50059498019372
35,1426580202527
34,0374352800151
52,8603577203088
83,2107718350566
-28,804261975872
27,6208462409165
44,145773745041
43,4255825934245
63,8280022813016
61,7341753460901
2,16637383693251
37,8188718421736
65,3182100758819
11,5501610155361
0,292464570195364
26,2095597694916
14,2670369234636
109,012584181512
29,3729324996542
64,512195135252
64,5490321517587
26,0745677175628
72,2478677454452
36,033527194662
-17,959165773674
15,3501154481001
57,6310908547679
56,6955315787654
-0,105038177538447
51,5701321821153
59,4453098834914
17,8999293221083
31,5775134292176
-1,5586363679969
66,2121966829689
39,2257420910701
37,5037197783785
30,1087510366868
-13,0040707311166
-9,84736917006601
45,8559625034342
34,5590387791693
42,0437667950717
32,1616843370097
34,9434612010144
10,4149982913704
3,83453325647044
17,2956116406649
15,0780857933996
13,5177816940016
35,8352115400236
39,5613352276697
37,1646775045243
53,6763669176137
34,4848891110672
29,8362578401264
3,42510904733317
66,6270311310024
48,3379030633704
14,2235020195522
45,9962451041814
41,7621448726478
41,2874021315655
28,7809348415675
69,1669689696352
10,4120643351451
37,1955982461833
19,803202191212
76,6986780115768
20,2654963385433
57,4503857701478
2,27138262591788
44,9127924349839
-4,71561556030694
9,72111546204214
-0,0762654664207147
29,9248566667911
-12,5671883054935
100,256540582605
18,0007953193409
21,9738459522233
51,6385540884274
53,7998151241638
6,22338393289523
18,7872425845742
7,27946279632974
25,3613339089435
47,0075285534184
32,4041608935656
23,7769229490788
8,03107000748825
-0,97286245844192
37,8311406645376
37,9351924433226
59,9171125518345
35,6425478010203
33,5449778428386
46,499451574851
25,7567059936638
55,2567376335001
16,2904605980454
-25,3068647139016
1,80794631587456
17,7478391157656
-3,8357239005223
51,0003595034247
32,1683250655374
8,93025699891294
7,90363879637663
